SECTOR,ID_PASO_EITI,CICLO,PERIODO,ID_ENTIDAD_FEDERATIVA_ENTREGA_ITEMS_PROCED,ENTIDAD_FEDERATIVA_ENTREGA_ITEMS_PROCED,ID_MUNICIPIO_ENTREGA_ITEMS_PROCED,MUNICIPIO_ENTREGA_ITEMS_PROCED,TIPO_COORDENADAS,COORDENADAS_DETALLE_1,COORDENADAS_DETALLE_2,COORDENADAS_DETALLE_3,COORDENADAS_DETALLE_4,ID_TIPO_CONTRATO,DESC_TIPO_CONTRATO,OCID,ID_CONTRATO,DESC_CONTRATO,ID_ADICIONAL_CONTRATO,ID_EXPEDIENTE,NUMERO_PROCED,ID_ITEMS_CONTRATO,DESC_ITEMS_CONTRATO,SUPERFICIE,UNIDAD,URL_LOCALIZACION_ITEMS_CONTRATO,ESTATUS_CONTRATO,DETALLE_ESTATUS_CONTRATO,FECHA_ADJUDICACION,URL_DOCUMENTO_ADJUDICACION,FECHA_FIRMA_CONTRATO,FECHA_INICIO_CONTRATO,FECHA_FIN_CONTRATO,DURACION_MAXIMA_CONTRATO,DURACION_DIAS_CONTRATO,NUMERO_PRORROGAS,DURACION_PRORROGAS,ID_ORGANIZACION,DESC_ORGANIZACION,ID_ADICIONAL_ORGANIZACION,TIPO_ORGANIZACION,PAIS_ORGANIZACION,GIRO_ORGANIZACION,EMPLEADOS_CONTRATADOS,EMPLEADOS_AFILIADOS,ID_DOCUMENTO_CONTRATO,DESC_TIPO_DOCUMENTO_CONTRATO,NOMBRE_DOCUMENTO_CONTRATO,DETALLE_DOCUMENTO_CONTRATO,URL_DOCUMENTO_CONTRATO,FECHA_PUBLICACION_DOCUMENTO_CONTRATO,FECHA_ACTUALIZACION_DOCUMENTO_CONTRATO,FORMATO_DOCUMENTO_CONTRATO,IDIOMA_DOCUMENTO_CONTRATO,ID_HITO_CONTRATO,DESC_HITO_CONTRATO,TIPO_HITO_CONTRATO,DETALLE_HITO_CONTRATO,FECHA_PLANEADA_HITO_CONTRATO,FECHA_CUMPLIMIENTO_HITO_CONTRATO,FECHA_MODIFICADA_HITO_CONTRATO,ESTATUS_HITO_CONTRATO,ID_DOCUMENTO_HITO_CONTRATO,TIPO_DOCUMENTO_HITO_CONTRATO,NOMBRE_DOCUMENTO_HITO_CONTRATO,DETALLE_DOCUMENTO_HITO_CONTRATO,URL_DOCUMENTO_HITO_CONTRATO,FECHA_PUBLICACION_DOCUMENTO_HITO_CONTRATO,FECHA_ACTUALIZACION_DOCUMENTO_HITO_CONTRATO,FORMATO_DOCUMENTO_HITO_CONTRATO,IDIOMA_DOCUMENTO_HITO_CONTRATO,FECHA_PUBLICACION,FECHA_ACTUALIZACION,FUENTE_INFORMACION,CONTACTO_INFORMACION
Hidrocarburos,1,2018,Septiembre,7,Chiapas,88,Sunuapa,Geográficas,-93.22885,17.50705,0,Centroide,5,Licencia,N/A,CNH-R01-L03-A11/2015,Terrestre,RF-C014-2016-012,1,3,A11,Malva,21.22,km2,http://rondasmexico.gob.mx/CNH-R01-L03-A11-2015/,Vigente,Plan de Evaluación modificado,2015-12-24,http://www.dof.gob.mx/nota_detalle.php?codigo=5421351&fecha=24/12/2015,2016-05-10,2016-05-10,2041-05-10,25,9131,2,5+5 años,N/A,"Renaissance Oil Corp., S.A. de C.V.",C014,N/A,Canadá,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.gob.mx/cms/uploads/attachment/file/117496/CNH-R01-L03-A11-2015.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,19,Nuevo León,13,China,Geográficas,-99.18173,25.62041,0,Centroide,5,Licencia,N/A,CNH-R01-L03-A12/2015,Terrestre,RF-C017-2016-018,1,3,A12,Mareógrafo,29.846,km2,http://rondasmexico.gob.mx/cnh-r01-l03-a12-2015-3/,Vigente,Presentó Programa de Trabajo y Presupuesto 2018,2015-12-24,http://www.dof.gob.mx/nota_detalle.php?codigo=5421351&fecha=24/12/2015,2016-05-10,2016-05-10,2041-05-10,25,9131,2,5+5 años,N/A,"Grupo Mareógrafo, S.A. de C.V.",C017,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,http://rondasmexico.gob.mx/wp-content/uploads/2017/04/CNH-R01-L03-A12-2015.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,27,Tabasco,5,Comalcalco,Geográficas,-93.36929,18.38627,0,Centroide,5,Licencia,N/A,CNH-R01-L03-A13/2015,Terrestre,RF-C010-2016-007,1,3,A13,Mayacaste,21.867,km2,http://rondasmexico.gob.mx/CNH-R01-L03-A13-2015/,Vigente,Plan de Evaluación modificado,2015-12-24,http://www.dof.gob.mx/nota_detalle.php?codigo=5421351&fecha=24/12/2015,2016-05-10,2016-05-10,2041-05-10,25,9131,2,5+5 años,N/A,"Mayacaste Oil & Gas, S.A.P.I. de C.V.",C010,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.gob.mx/cms/uploads/attachment/file/117569/CNH-R01-L03-A13-2015.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,111,Moloacán,Geográficas,-94.35782,17.9932,0,Centroide,5,Licencia,N/A,CNH-R01-L03-A14/2015,Terrestre,RF-C020-2016-021,1,3,A14,Moloacán,46.321,km2,http://rondasmexico.gob.mx/CNH-R01-L03-A14-2015/,No vigente,Terminación anticipada de contrato aprobada,2015-12-24,http://www.dof.gob.mx/nota_detalle.php?codigo=5421351&fecha=24/12/2015,2016-05-10,2016-05-10,2041-05-10,25,9131,2,5+5 años,N/A,"Canamex Energy Holdings, S.A.PI. de C.V.",C020,N/A,"Holanda, México y E.U.A.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,http://rondasmexico.gob.mx/wp-content/uploads/2017/04/CNH-R01-L03-A14-2015.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,7,Chiapas,48,Juárez,Geográficas,-93.23309,17.73554,0,Centroide,5,Licencia,N/A,CNH-R01-L03-A15/2015,Terrestre,RF-C014-2016-013,1,3,A15,Mundo Nuevo,27.69308,km2,http://rondasmexico.gob.mx/CNH-R01-L03-A15-2015/,Vigente,Plan de Evaluación modificado,2015-12-24,http://www.dof.gob.mx/nota_detalle.php?codigo=5421351&fecha=24/12/2015,2016-05-10,2016-05-10,2041-05-10,25,9131,2,5+5 años,N/A,"Renaissance Oil Corp., S.A. de C.V.",C014,N/A,Canadá,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.gob.mx/cms/uploads/attachment/file/117571/CNH-R01-L03-A15-2015.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,27,Tabasco,14,Paraíso,Geográficas,-93.13988,18.33512,0,Centroide,5,Licencia,N/A,CNH-R01-L03-A16/2015,Terrestre,RF-C016-2016-017,1,3,A16,Paraíso,17.015,km2,http://rondasmexico.gob.mx/CNH-R01-L03-A16-2015/,Vigente,Solicitud de Modificación al Plan de Evaluación en proceso de aprobación,2015-12-24,http://www.dof.gob.mx/nota_detalle.php?codigo=5421351&fecha=24/12/2015,2016-05-10,2016-05-10,2041-05-10,25,9131,2,5+5 años,N/A,"Roma Energy México, Tubular Technology y GX Geoscience",C016,N/A,"E.U.A., México y E.U.A.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.gob.mx/cms/uploads/attachment/file/117572/CNH-R01-L03-A16-2015.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,102,Martínez de la Torre,Geográficas,-97.09928,20.24784,0,Centroide,5,Licencia,N/A,CNH-R01-L03-A17/2016,Terrestre,RF-C007-2016-026,1,3,A17,Paso de Oro,23.118,km2,http://rondasmexico.gob.mx/CNH-R01-L03-A17-2016/,Vigente,Plan de Evaluación aprobado,2015-12-24,http://www.dof.gob.mx/nota_detalle.php?codigo=5421351&fecha=24/12/2015,2016-08-25,2016-08-25,2041-08-25,25,9131,2,5+5 años,N/A,"Servicios de Extraccion Petrolera Lifting de México, S.A. de C.V.",C007,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.gob.mx/cms/uploads/attachment/file/128345/CONTRATO_CNH-R01-L03-A17.2016.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,19,Nuevo León,20,General Bravo,Geográficas,-98.99632,25.82255,0,Centroide,5,Licencia,N/A,CNH-R01-L03-A18/2015,Terrestre,RF-C015-2016-016,1,3,A18,Peña Blanca,25.983,km2,http://rondasmexico.gob.mx/CNH-R01-L03-A18-2015/,Vigente,Presentó Programa de Trabajo y Presupuesto 2018,2015-12-24,http://www.dof.gob.mx/nota_detalle.php?codigo=5421351&fecha=24/12/2015,2016-05-10,2016-05-10,2041-05-10,25,9131,2,5+5 años,N/A,"Strata CPB, S.A.P.I. de C.V.",C015,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.gob.mx/cms/uploads/attachment/file/194323/CNH-R01-L03-A18-2015_Modificado.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,121,Ozuluama de Mascareñas,Geográficas,-98.03806,21.84083,0,Centroide,5,Licencia,N/A,CNH-R01-L03-A19/2016,Terrestre,RF-C014-2016-027,1,3,A19,Pontón,11.804,km2,http://rondasmexico.gob.mx/CNH-R01-L03-A19-2016/,Suspendido,La CNH autorizo la suspensión de la actividad petrolera en el area Contractual debido a la existencia de situaciones ambientales pre-existentes.,2015-12-24,http://www.dof.gob.mx/nota_detalle.php?codigo=5421351&fecha=24/12/2015,2016-08-25,2016-08-25,2041-08-25,25,9131,2,5+5 años,N/A,"Renaissance Oil Corp., S.A. de C.V.",C014,N/A,Canadá,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.gob.mx/cms/uploads/attachment/file/128344/CONTRATO_CNH-R01-L03-A19.2016.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,19,Nuevo León,13,China,Geográficas,-98.94903,25.58787,0,Centroide,5,Licencia,N/A,CNH-R01-L03-A2/2015,Terrestre,RF-C006-2016-003,1,3,A2,Benavides-Primavera,171.464,km2,http://rondasmexico.gob.mx/CNH-R01-L03-A2-2015/,Vigente,Plan de Evaluación modificado,2015-12-24,http://www.dof.gob.mx/nota_detalle.php?codigo=5421351&fecha=24/12/2015,2016-05-10,2016-05-10,2041-05-10,25,9131,2,5+5 años,N/A,"Consorcio Petrolero 5M Del Golfo, S.A.P.I. de C.V.",C006,N/A,"México, México y México",N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.gob.mx/cms/uploads/attachment/file/117488/CNH-R01-L03-A2-2015.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,28,Tamaulipas,33,Río Bravo,Geográficas,-97.9797,25.99341,0,Centroide,5,Licencia,N/A,CNH-R01-L03-A20/2016,Terrestre,RF-C022-2016-023,1,3,A20,Ricos,23.663,km2,http://rondasmexico.gob.mx/CNH-R01-L03-A20-2016/,Vigente,Presentó Programa de Trabajo y Presupuesto 2018,2015-12-24,http://www.dof.gob.mx/nota_detalle.php?codigo=5421351&fecha=24/12/2015,2016-08-25,2016-08-25,2041-08-25,25,9131,2,5+5 años,N/A,"GS Oil & Gas, S.A.P.I. de C.V.",C022,N/A,"México, México, México y México",N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.gob.mx/cms/uploads/attachment/file/194322/CONTRATO_CNH-R01-L03-A20.2016_modificado.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,19,Nuevo León,20,General Bravo,Geográficas,-98.91092,25.6598,0,Centroide,5,Licencia,N/A,CNH-R01-L03-A21/2016,Terrestre,RF-C023-2016-024,1,3,A21,San Bernardo,28.308,km2,http://rondasmexico.gob.mx/CNH-R01-L03-A21-2016/,Vigente,Plan de Evaluación modificado,2015-12-24,http://www.dof.gob.mx/nota_detalle.php?codigo=5421351&fecha=24/12/2015,2016-08-25,2016-08-25,2041-08-25,25,9131,2,5+5 años,N/A,"Strata CR, S.A.P.I. de C.V.",C023,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.gob.mx/cms/uploads/attachment/file/128346/CONTRATO_CNH-R01-L03-A21.2016.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,7,Chiapas,68,Pichucalco,Geográficas,-93.11806,17.57222,0,Centroide,5,Licencia,N/A,CNH-R01-L03-A22/2015,Terrestre,RF-C008-2016-005,1,3,A22,Secadero,9.788,km2,http://rondasmexico.gob.mx/CNH-R01-L03-A22-2015/,Vigente,Solicitud de Modificación al Plan de Evaluación en proceso de aprobación,2015-12-24,http://www.dof.gob.mx/nota_detalle.php?codigo=5421351&fecha=24/12/2015,2016-05-10,2016-05-10,2041-05-10,25,9131,2,5+5 años,N/A,"Secadero Petróleo y Gas, S.A. de C.V.",C008,N/A,México y México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.gob.mx/cms/uploads/attachment/file/117574/CNH-R01-L03-A22-2015.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,27,Tabasco,14,Paraíso,Geográficas,-93.28431,18.4277,0,Centroide,5,Licencia,N/A,CNH-R01-L03-A23/2015,Terrestre,RF-C011-2016-008,1,3,A23,Tajón,27.52502,km2,http://rondasmexico.gob.mx/CNH-R01-L03-A23-2015-3/,Vigente,Plan de Evaluación modificado,2015-12-24,http://www.dof.gob.mx/nota_detalle.php?codigo=5421351&fecha=24/12/2015,2016-05-10,2016-05-10,2041-05-10,25,9131,2,5+5 años,N/A,"Perseus Tajón, S.A. de C.V.",C011,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,http://rondasmexico.gob.mx/wp-content/uploads/2017/04/CNH-R01-L03-A23-2015.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,158,Tecolutla,Geográficas,-97.01343,20.45602,0,Centroide,5,Licencia,N/A,CNH-R01-L03-A24/2016,Terrestre,RF-C024-2016-025,1,3,A24,Tecolutla,7.162,km2,http://rondasmexico.gob.mx/CNH-R01-L03-A24-2016/,Vigente,Presentó Programa de Trabajo y Presupuesto 2018,2015-12-24,http://www.dof.gob.mx/nota_detalle.php?codigo=5421351&fecha=24/12/2015,2016-08-25,2016-08-25,2041-08-25,25,9131,2,5+5 años,N/A,"Tonalli Energía, S.AP.I. de C.V.",C024,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,http://rondasmexico.gob.mx/wp-content/uploads/2017/04/CONTRATO_CNH-R01-L03-A24.2016.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,7,Chiapas,48,Juárez,Geográficas,-93.19879,17.65874,0,Centroide,5,Licencia,N/A,CNH-R01-L03-A25/2015,Terrestre,RF-C014-2016-014,1,3,A25,Topén,25.267,km2,http://rondasmexico.gob.mx/CNH-R01-L03-A25-2015-3/,Vigente,Plan de Evaluación modificado,2015-12-24,http://www.dof.gob.mx/nota_detalle.php?codigo=5421351&fecha=24/12/2015,2016-05-10,2016-05-10,2041-05-10,25,9131,2,5+5 años,N/A,"Renaissance Oil Corp., S.A. de C.V.",C014,N/A,Canadá,N/A,N/A,N/A,N/A,N/A,N/A,N/A,http://rondasmexico.gob.mx/wp-content/uploads/2017/04/CNH-R01-L03-A25-2015.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,19,Nuevo León,13,China,Geográficas,-99.17004,25.5248,0,Centroide,5,Licencia,N/A,CNH-R01-L03-A3/2015,Terrestre,RF-C018-2016-019,1,3,A3,Calibrador,16.082,km2,http://rondasmexico.gob.mx/CNH-R01-L03-A3-2015/,Vigente,Plan de Evaluación modificado,2015-12-24,http://www.dof.gob.mx/nota_detalle.php?codigo=5421351&fecha=24/12/2015,2016-05-10,2016-05-10,2041-05-10,25,9131,2,5+5 años,N/A,"CMM Calibrador, S.A. de C.V.",C018,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.gob.mx/cms/uploads/attachment/file/117489/CNH-R01-L03-A3-2015.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,27,Tabasco,8,Huimanguillo,Geográficas,-93.71058,17.87981,0,Centroide,5,Licencia,N/A,CNH-R01-L03-A4/2015,Terrestre,RF-C009-2016-006,1,3,A4,Calicanto,10.575,km2,http://rondasmexico.gob.mx/CNH-R01-L03-A4-2015/,Vigente,Plan de Evaluación modificado,2015-12-24,http://www.dof.gob.mx/nota_detalle.php?codigo=5421351&fecha=24/12/2015,2016-05-10,2016-05-10,2041-05-10,25,9131,2,5+5 años,N/A,"Calicanto Oil & Gas, S.A.P.I. de C.V.",C009,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.gob.mx/cms/uploads/attachment/file/117490/CNH-R01-L03-A4-2015.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,19,Nuevo León,20,General Bravo,Geográficas,-98.92967,25.83501,0,Centroide,5,Licencia,N/A,CNH-R01-L03-A5/2015,Terrestre,RF-C015-2016-016,1,3,A5,Carretas,89.407,km2,http://rondasmexico.gob.mx/CNH-R01-L03-A5-2015/,Vigente,Presentó Programa de Trabajo y Presupuesto 2018,2015-12-24,http://www.dof.gob.mx/nota_detalle.php?codigo=5421351&fecha=24/12/2015,2016-05-10,2016-05-10,2041-05-10,25,9131,2,5+5 años,N/A,"Strata CPB, S.A.P.I. de C.V.",C015,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.gob.mx/cms/uploads/attachment/file/117491/CNH-R01-L03-A5-2015.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,7,Chiapas,62,Ostuacán,Geográficas,-93.34032,17.42353,0,Centroide,5,Licencia,N/A,CNH-R01-L03-A6/2015,Terrestre,RF-C013-2016-011,1,3,A6,Catedral,57.991,km2,http://rondasmexico.gob.mx/CNH-R01-L03-A6-2015/,Vigente,Presentó Programa de Trabajo y Presupuesto 2018,2015-12-24,http://www.dof.gob.mx/nota_detalle.php?codigo=5421351&fecha=24/12/2015,2016-05-10,2016-05-10,2041-05-10,25,9131,2,5+5 años,N/A,"Diavaz Offshore, S.A.P.I. de C.V.",C013,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.gob.mx/cms/uploads/attachment/file/117492/CNH-R01-L03-A6-2015.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,30,Veracruz,111,Moloacán,Geográficas,-94.2826,17.94126,0,Centroide,5,Licencia,N/A,CNH-R01-L03-A7/2015,Terrestre,RF-C007-2016-004,1,3,A7,Cuichapa Poniente,41.464,km2,http://rondasmexico.gob.mx/CNH-R01-L03-A7-2015/,Vigente,Solicitud de Periodo Adicional de Evaluación en proceso de aprobación,2015-12-24,http://www.dof.gob.mx/nota_detalle.php?codigo=5421351&fecha=24/12/2015,2016-05-10,2016-05-10,2041-05-10,25,9131,2,5+5 años,N/A,"Servicios de extraccion Petrolera Lifting de México, S.A. de C.V.",C007,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.gob.mx/cms/uploads/attachment/file/117493/CNH-R01-L03-A7-2015.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,19,Nuevo León,13,China,Geográficas,-99.26667,25.58785,0,Centroide,5,Licencia,N/A,CNH-R01-L03-A8/2015,Terrestre,RF-C019-2016-020,1,3,A8,Duna,36.742,km2,http://rondasmexico.gob.mx/CNH-R01-L03-A8-2015/,Vigente,Plan de Evaluación modificado,2015-12-24,http://www.dof.gob.mx/nota_detalle.php?codigo=5421351&fecha=24/12/2015,2016-05-10,2016-05-10,2041-05-10,25,9131,2,5+5 años,N/A,"Dunas Exploración y Producción, S.A.P.I. de C.V.",C019,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.gob.mx/cms/uploads/attachment/file/117494/CNH-R01-L03-A8-2015.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,27,Tabasco,12,Macuspana,Geográficas,-92.62423,17.80602,0,Centroide,5,Licencia,N/A,CNH-R01-L03-A9/2015,Terrestre,RF-C012-2016-009,1,3,A9,Fortuna Nacional,21.978,km2,http://rondasmexico.gob.mx/CNH-R01-L03-A9-2015/,Vigente,Plan de Evaluación modificado,2015-12-24,http://www.dof.gob.mx/nota_detalle.php?codigo=5421351&fecha=24/12/2015,2016-05-10,2016-05-10,2041-05-10,25,9131,2,5+5 años,N/A,"Perseus Fortuna Nacional, S.A. de C.V.",C012,N/A,México,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.gob.mx/cms/uploads/attachment/file/117495/CNH-R01-L03-A9-2015.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
Hidrocarburos,1,2018,Septiembre,28,Tamaulipas,N/A,Marino,Geográficas,-95.37994,25.6457,0,Centroide,5,Licencia,N/A,CNH-R01-L04-A1.CPP/2015,Aguas profundas,RF-C027-2017-003,1,4,A1.CPP,CPP-01,1678,km2,http://rondasmexico.gob.mx/CNH-R01-L04-A1.CPP-2016/,Vigente,Plan de Exploración aprobado,2016-12-13,http://www.dof.gob.mx/nota_detalle.php?codigo=5465161&fecha=13/12/2016,2017-03-10,2017-03-10,2052-03-10,35,12784,2,10+5 años,N/A,"China Offshore Oil Corporation E&P Mexico, S.A.P.I. de C.V.",C027,N/A,China,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.gob.mx/cms/uploads/attachment/file/198308/Contrato_Area_1_Cinturon_Plegado_Perdido.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2018-09-24,2018-09-24,Comisión Nacional de Hidrocarburos,estadistica@cnh.gob.mx
